,,,,,,,,
,,,,,ZipCode,Forecast_Month,Forecast_Rent,Volatility
,,,,,93534,9,1991.07,23.45
,,,,,93534,12,2014.66,23.45
,,,,,93535,3,2847.47,21.36
,,,,,93535,6,2904.47,21.36
,,,,,93535,9,2922.22,21.36
,,,,,93535,12,2936.98,21.36
,,,,,93536,3,2849.23,12.11
,,,,,93536,6,2863.39,12.11
,,,,,93536,9,2867.98,12.11
,,,,,93536,12,2883.28,12.11
,,,,,93550,3,2249.32,17.55
,,,,,93550,6,2261.33,17.55
,,,,,93550,9,2259.29,17.55
,,,,,93550,12,2292.11,17.55
,,,,,93551,3,3112.35,33.09
,,,,,93551,6,3146.47,33.09
,,,,,93551,9,3164.41,33.09
,,,,,93551,12,3184.34,33.09
,,,,,93552,3,3122.11,8.41
,,,,,93552,6,3247.16,8.41
,,,,,93552,9,3368.3,8.41
,,,,,93552,12,3523.8,8.41
,,,,,93555,3,1190.26,6.63
,,,,,93555,6,1199.9,6.63
,,,,,93555,9,1218.6,6.63
,,,,,93555,12,1227.4,6.63
,,,,,93561,3,1931.64,18.22
,,,,,93561,6,1924.64,18.22
,,,,,93561,9,1953.21,18.22
,,,,,93561,12,1983.6,18.22
,,,,,93611,3,2471.59,19.79
,,,,,93611,6,2467.95,19.79
,,,,,93611,9,2452.86,19.79
,,,,,93611,12,2472.82,19.79
,,,,,93612,3,1724.02,11.54
,,,,,93612,6,1719.88,11.54
,,,,,93612,9,1737.06,11.54
,,,,,93612,12,1744.19,11.54
,,,,,93619,3,2489.68,12.95
,,,,,93619,6,2492.75,12.95
,,,,,93619,9,2507.06,12.95
,,,,,93619,12,2530.35,12.95
,,,,,93635,3,2170.75,34.56
,,,,,93635,6,2170.2,34.56
,,,,,93635,9,2210.6,34.56
,,,,,93635,12,2230.99,34.56
,,,,,93637,3,2049.31,13.73
,,,,,93637,6,2024.03,13.73
,,,,,93637,9,2053.3,13.73
,,,,,93637,12,2076.82,13.73
,,,,,93701,3,1163.9,3.55
,,,,,93701,6,1163.9,3.55
,,,,,93701,9,1163.9,3.55
,,,,,93701,12,1176.76,3.55
,,,,,93702,3,1201.53,8.73
,,,,,93702,6,1201.52,8.73
,,,,,93702,9,1164.3,8.73
,,,,,93702,12,1171.68,8.73
,,,,,93704,3,1594.23,13.97
,,,,,93704,6,1599.8,13.97
,,,,,93704,9,1602.13,13.97
,,,,,93704,12,1619.89,13.97
,,,,,93705,3,1456.12,15.83
,,,,,93705,6,1438.55,15.83
,,,,,93705,9,1461.44,15.83
,,,,,93705,12,1455.41,15.83
,,,,,93710,3,1848.38,20.89
,,,,,93710,6,1927.3,20.89
,,,,,93710,9,1886.39,20.89
,,,,,93710,12,1902.77,20.89
,,,,,93720,3,2022.96,9.23
,,,,,93720,6,2057.4,9.23
,,,,,93720,9,2074.56,9.23
,,,,,93720,12,2090.77,9.23
,,,,,93722,3,2188.13,11.78
,,,,,93722,6,2214.13,11.78
,,,,,93722,9,2231.4,11.78
,,,,,93722,12,2253.87,11.78
,,,,,93726,3,1821.54,19.31
,,,,,93726,6,1801.62,19.31
,,,,,93726,9,1834.9,19.31
,,,,,93726,12,1850.12,19.31
,,,,,93727,3,2374.86,11.76
,,,,,93727,6,2377.25,11.76
,,,,,93727,9,2386.93,11.76
,,,,,93727,12,2398.9,11.76
,,,,,93728,3,1321.85,21.59
,,,,,93728,6,1324.13,21.59
,,,,,93728,9,1346.5,21.59
,,,,,93728,12,1319.26,21.59
,,,,,93730,3,2690.05,14.63
,,,,,93730,6,2700.64,14.63
,,,,,93730,9,2713.97,14.63
,,,,,93730,12,2724.79,14.63
,,,,,93901,3,2481.83,26.38
,,,,,93901,6,2499.96,26.38
,,,,,93901,9,2511.53,26.38
,,,,,93901,12,2534.57,26.38
,,,,,93906,3,2350.78,15.4
,,,,,93906,6,2352.3,15.4
,,,,,93906,9,2385.77,15.4
,,,,,93906,12,2392.98,15.4
,,,,,93933,3,2963.97,28.57
,,,,,93933,6,2994.61,28.57
,,,,,93933,9,3041.17,28.57
,,,,,93933,12,3072.54,28.57
,,,,,93940,3,2777.74,16.76
,,,,,93940,6,2795.41,16.76
,,,,,93940,9,2827.28,16.76
,,,,,93940,12,2850.72,16.76
,,,,,93950,3,2988.9,14.41
,,,,,93950,6,3003.16,14.41
,,,,,93950,9,3039.08,14.41
,,,,,93950,12,3071.56,14.41
,,,,,93955,3,2744.19,31.43
,,,,,93955,6,2753.05,31.43
,,,,,93955,9,2760.93,31.43
,,,,,93955,12,2776.33,31.43
,,,,,94002,3,3253.19,12.11
,,,,,94002,6,3258.13,12.11
,,,,,94002,9,3257.66,12.11
,,,,,94002,12,3268.85,12.11
,,,,,94010,3,3427.14,16.12
,,,,,94010,6,3418.49,16.12
,,,,,94010,9,3437.49,16.12
,,,,,94010,12,3444.62,16.12
,,,,,94014,3,2798.52,26.4
,,,,,94014,6,2795.34,26.4
,,,,,94014,9,2847.89,26.4
,,,,,94014,12,2866.79,26.4
,,,,,94015,3,2525.2,13.61
,,,,,94015,6,2515.03,13.61
,,,,,94015,9,2522.89,13.61
,,,,,94015,12,2530.94,13.61
,,,,,94025,3,3763.37,20.57
,,,,,94025,6,3774.34,20.57
,,,,,94025,9,3778.63,20.57
,,,,,94025,12,3797.11,20.57
,,,,,94030,3,3489.22,59.96
,,,,,94030,6,3505.82,59.96
,,,,,94030,9,3520.23,59.96
,,,,,94030,12,3537.67,59.96
,,,,,94040,3,3820.41,13.94
,,,,,94040,6,3838.01,13.94
,,,,,94040,9,3835.96,13.94
,,,,,94040,12,3842.24,13.94
,,,,,94041,3,4245.92,29.74
,,,,,94041,6,4293.93,29.74
,,,,,94041,9,4305.62,29.74
,,,,,94041,12,4306.95,29.74
,,,,,94043,3,3853.71,13.8
,,,,,94043,6,3876.75,13.8
,,,,,94043,9,3893.28,13.8
,,,,,94043,12,3898.27,13.8
,,,,,94044,3,3246.41,38.66
,,,,,94044,6,3263.13,38.66
,,,,,94044,9,3269.61,38.66
,,,,,94044,12,3273.72,38.66
,,,,,94061,3,3446.65,21.55
,,,,,94061,6,3450.02,21.55
,,,,,94061,9,3460.18,21.55
,,,,,94061,12,3469.45,21.55
,,,,,94062,3,3260.08,45.25
,,,,,94062,6,3254.93,45.25
,,,,,94062,9,3277.87,45.25
,,,,,94062,12,3297.69,45.25
,,,,,94063,3,3915.16,14.92
,,,,,94063,6,3942.68,14.92
,,,,,94063,9,3916.02,14.92
,,,,,94063,12,3904.86,14.92
,,,,,94065,3,3870.14,24.59
,,,,,94065,6,3889.77,24.59
,,,,,94065,9,3862.33,24.59
,,,,,94065,12,3870.71,24.59
,,,,,94066,3,2949.33,15.98
,,,,,94066,6,2982.62,15.98
,,,,,94066,9,2983.31,15.98
,,,,,94066,12,2980.76,15.98
,,,,,94070,3,3678.54,27.59
,,,,,94070,6,3705.66,27.59
,,,,,94070,9,3709.69,27.59
,,,,,94070,12,3721.27,27.59
,,,,,94080,3,3445.12,12.76
,,,,,94080,6,3441.46,12.76
,,,,,94080,9,3441.04,12.76
,,,,,94080,12,3443.49,12.76
,,,,,94085,3,3622.61,12.28
,,,,,94085,6,3636,12.28
,,,,,94085,9,3652.34,12.28
,,,,,94085,12,3669.3,12.28
,,,,,94086,3,3673.31,13.63
,,,,,94086,6,3687.98,13.63
,,,,,94086,9,3704.56,13.63
,,,,,94086,12,3710.69,13.63
,,,,,94087,3,3208.77,14.72
,,,,,94087,6,3238.93,14.72
,,,,,94087,9,3258.05,14.72
,,,,,94087,12,3247.03,14.72
,,,,,94089,3,3421,13.94
,,,,,94089,6,3451.04,13.94
,,,,,94089,9,3433.65,13.94
,,,,,94089,12,3446.61,13.94
,,,,,94102,3,2557.92,12.44
,,,,,94102,6,2544.25,12.44
,,,,,94102,9,2524.97,12.44
,,,,,94102,12,2508.98,12.44
,,,,,94103,3,3228.67,19.76
,,,,,94103,6,3224.54,19.76
,,,,,94103,9,3225.4,19.76
,,,,,94103,12,3219.14,19.76
,,,,,94105,3,4119.88,18.09
,,,,,94105,6,4141.01,18.09
,,,,,94105,9,4160.65,18.09
,,,,,94105,12,4142.89,18.09
,,,,,94107,3,3461.91,11.55
,,,,,94107,6,3460.99,11.55
,,,,,94107,9,3450.45,11.55
,,,,,94107,12,3440.5,11.55
,,,,,94108,3,2608.33,23.39
,,,,,94108,6,2614.95,23.39
,,,,,94108,9,2615.84,23.39
,,,,,94108,12,2586.92,23.39
,,,,,94109,3,2763.77,9.32
,,,,,94109,6,2767.1,9.32
,,,,,94109,9,2766.2,9.32
,,,,,94109,12,2763.82,9.32
,,,,,94110,3,3649.45,17.92
,,,,,94110,6,3672.72,17.92
,,,,,94110,9,3657.99,17.92
,,,,,94110,12,3660.53,17.92
,,,,,94111,3,3228.95,39.28
,,,,,94111,6,3251.36,39.28
,,,,,94111,9,3238.1,39.28
,,,,,94111,12,3260.27,39.28
,,,,,94112,3,3481.19,37.07
,,,,,94112,6,3476.61,37.07
,,,,,94112,9,3506.61,37.07
,,,,,94112,12,3489.24,37.07
,,,,,94114,3,4000.43,28.12
,,,,,94114,6,4028.43,28.12
,,,,,94114,9,4031.96,28.12
,,,,,94114,12,4034.8,28.12
,,,,,94115,3,3397.88,18.87
,,,,,94115,6,3402.76,18.87
,,,,,94115,9,3414.12,18.87
,,,,,94115,12,3396.91,18.87
,,,,,94116,3,3263.39,44.81
,,,,,94116,6,3256.08,44.81
,,,,,94116,9,3255.8,44.81
,,,,,94116,12,3264.06,44.81
,,,,,94117,3,3580.93,18.51
,,,,,94117,6,3595.42,18.51
,,,,,94117,9,3597.4,18.51
,,,,,94117,12,3609.04,18.51
,,,,,94118,3,3296.37,42.61
,,,,,94118,6,3295.57,42.61
,,,,,94118,9,3311.13,42.61
,,,,,94118,12,3283.48,42.61
,,,,,94121,3,3117.53,19.05
,,,,,94121,6,3124.83,19.05
,,,,,94121,9,3124.83,19.05
,,,,,94121,12,3122.95,19.05
,,,,,94122,3,3079.73,18.67
,,,,,94122,6,3103.41,18.67
,,,,,94122,9,3102.99,18.67
,,,,,94122,12,3106.02,18.67
,,,,,94123,3,3557.02,13.94
,,,,,94123,6,3579.54,13.94
,,,,,94123,9,3579.21,13.94
,,,,,94123,12,3591.09,13.94
,,,,,94124,3,3423.83,58.61
,,,,,94124,6,3352.35,58.61
,,,,,94124,9,3350.77,58.61
,,,,,94124,12,3388.25,58.61
,,,,,94131,3,3697.54,23.44
,,,,,94131,6,3715.92,23.44
,,,,,94131,9,3712.95,23.44
,,,,,94131,12,3719.49,23.44
,,,,,94133,3,3296.39,18
,,,,,94133,6,3299.13,18
,,,,,94133,9,3303.77,18
,,,,,94133,12,3309.38,18
,,,,,94134,3,3943.12,81.31
,,,,,94134,6,3763.07,81.31
,,,,,94134,9,3841.7,81.31
,,,,,94134,12,4129.33,81.31
,,,,,94158,3,4048.11,12.99
,,,,,94158,6,4088.99,12.99
,,,,,94158,9,4093.14,12.99
,,,,,94158,12,4099.8,12.99
,,,,,94301,3,4106.51,16.19
,,,,,94301,6,4097.9,16.19
,,,,,94301,9,4110.69,16.19
,,,,,94301,12,4098.65,16.19
,,,,,94303,3,3579.94,28.87
,,,,,94303,6,3579.43,28.87
,,,,,94303,9,3586.12,28.87
,,,,,94303,12,3595.86,28.87
,,,,,94306,3,3410.86,16.86
,,,,,94306,6,3423.48,16.86
,,,,,94306,9,3434.42,16.86
,,,,,94306,12,3449.31,16.86
,,,,,94401,3,2987.67,23.25
,,,,,94401,6,3007.13,23.25
,,,,,94401,9,2999.68,23.25
,,,,,94401,12,3013.57,23.25
,,,,,94402,3,3469.72,11.12
,,,,,94402,6,3477.82,11.12
,,,,,94402,9,3488.57,11.12
,,,,,94402,12,3485.65,11.12
,,,,,94403,3,3386.98,14.87
,,,,,94403,6,3369.65,14.87
,,,,,94403,9,3367.32,14.87
,,,,,94403,12,3354.56,14.87
,,,,,94404,3,3758.87,11.92
,,,,,94404,6,3772.02,11.92
,,,,,94404,9,3798.46,11.92
,,,,,94404,12,3796.26,11.92
,,,,,94501,3,2814.84,13.94
,,,,,94501,6,2833.05,13.94
,,,,,94501,9,2834.85,13.94
,,,,,94501,12,2855.84,13.94
,,,,,94503,3,2608.26,0
,,,,,94503,6,2608.26,0
,,,,,94503,9,2608.26,0
,,,,,94503,12,2608.26,0
,,,,,94506,3,4954.38,49.24
,,,,,94506,6,4972.17,49.24
,,,,,94506,9,4970.87,49.24
,,,,,94506,12,5008.17,49.24
,,,,,94509,3,2293.9,10.54
,,,,,94509,6,2318.71,10.54
,,,,,94509,9,2347.61,10.54
,,,,,94509,12,2372.31,10.54
,,,,,94510,3,2377.02,16.98
,,,,,94510,6,2386.01,16.98
,,,,,94510,9,2408.35,16.98
,,,,,94510,12,2431.25,16.98
,,,,,94513,3,3419.64,62.42
,,,,,94513,6,3453.04,62.42
,,,,,94513,9,3520.96,62.42
,,,,,94513,12,3544.91,62.42
,,,,,94518,3,2629.53,27.26
,,,,,94518,6,2643.39,27.26
,,,,,94518,9,2656.85,27.26
,,,,,94518,12,2670.79,27.26
,,,,,94519,3,3418.5,52.28
,,,,,94519,6,3589.83,52.28
,,,,,94519,9,3740.23,52.28
,,,,,94519,12,3885.59,52.28
,,,,,94520,3,2506.95,18.2
,,,,,94520,6,2520.29,18.2
,,,,,94520,9,2545.99,18.2
,,,,,94520,12,2550.58,18.2
,,,,,94521,3,2673.64,18.36
,,,,,94521,6,2705.06,18.36
,,,,,94521,9,2714.16,18.36
,,,,,94521,12,2735.17,18.36
,,,,,94523,3,2869.91,12.06
,,,,,94523,6,2885.01,12.06
,,,,,94523,9,2898.65,12.06
,,,,,94523,12,2915.57,12.06
,,,,,94526,3,3942.09,36.89
,,,,,94526,6,3945.31,36.89
,,,,,94526,9,3967.25,36.89
,,,,,94526,12,3959.54,36.89
,,,,,94530,3,2566.3,15.1
,,,,,94530,6,2579.76,15.1
,,,,,94530,9,2593.25,15.1
,,,,,94530,12,2604.48,15.1
,,,,,94531,3,3473.9,37.28
,,,,,94531,6,3452.63,37.28
,,,,,94531,9,3450.65,37.28
,,,,,94531,12,3480.82,37.28
,,,,,94533,3,2402.8,10.47
,,,,,94533,6,2419.66,10.47
,,,,,94533,9,2451.4,10.47
,,,,,94533,12,2476.52,10.47
,,,,,94534,3,2575.75,17.85
,,,,,94534,6,2597.09,17.85
,,,,,94534,9,2620.35,17.85
,,,,,94534,12,2633.6,17.85
,,,,,94536,3,3142.76,9.34
,,,,,94536,6,3156.6,9.34
,,,,,94536,9,3167.94,9.34
,,,,,94536,12,3185.3,9.34
,,,,,94538,3,2964.03,8.61
,,,,,94538,6,2983.2,8.61
,,,,,94538,9,2998.55,8.61
,,,,,94538,12,2995.78,8.61
,,,,,94539,3,3834.5,14.48
,,,,,94539,6,3863.99,14.48
,,,,,94539,9,3892.65,14.48
,,,,,94539,12,3926.17,14.48
,,,,,94541,3,2671.23,13.87
,,,,,94541,6,2700.48,13.87
,,,,,94541,9,2718.52,13.87
,,,,,94541,12,2744.84,13.87
,,,,,94542,3,2350.18,23.67
,,,,,94542,6,2367.72,23.67
,,,,,94542,9,2371.66,23.67
,,,,,94542,12,2380.79,23.67
,,,,,94544,3,2553.72,12.61
,,,,,94544,6,2561.32,12.61
,,,,,94544,9,2569.32,12.61
,,,,,94544,12,2575.86,12.61
,,,,,94545,3,2564.15,18.88
,,,,,94545,6,2568,18.88
,,,,,94545,9,2579.47,18.88
,,,,,94545,12,2603.72,18.88
,,,,,94546,3,2843.32,15.54
,,,,,94546,6,2854.91,15.54
,,,,,94546,9,2860.77,15.54
,,,,,94546,12,2867.98,15.54
,,,,,94547,3,2840.11,15.88
,,,,,94547,6,2850.26,15.88
,,,,,94547,9,2859.89,15.88
,,,,,94547,12,2860.53,15.88
,,,,,94549,3,3207.01,29.54
,,,,,94549,6,3234.29,29.54
,,,,,94549,9,3235.18,29.54
,,,,,94549,12,3266.81,29.54
,,,,,94550,3,3116.84,31.46
,,,,,94550,6,3126.33,31.46
,,,,,94550,9,3127.26,31.46
,,,,,94550,12,3159.25,31.46
,,,,,94551,3,3235.92,19.35
,,,,,94551,6,3248.93,19.35
,,,,,94551,9,3273.04,19.35
,,,,,94551,12,3288.57,19.35
,,,,,94553,3,2527.56,8.64
,,,,,94553,6,2538.64,8.64
,,,,,94553,9,2547.94,8.64
,,,,,94553,12,2566.39,8.64
,,,,,94555,3,3538.69,12.7
,,,,,94555,6,3576.1,12.7
,,,,,94555,9,3607.71,12.7
,,,,,94555,12,3631.94,12.7
,,,,,94558,3,2945.55,12.54
,,,,,94558,6,2971.88,12.54
,,,,,94558,9,2988.32,12.54
,,,,,94558,12,3006.26,12.54
,,,,,94559,3,2904.05,14.23
,,,,,94559,6,2921.73,14.23
,,,,,94559,9,2934.33,14.23
,,,,,94559,12,2942.2,14.23
,,,,,94560,3,3323.8,19.53
,,,,,94560,6,3326.43,19.53
,,,,,94560,9,3336.97,19.53
,,,,,94560,12,3347.35,19.53
,,,,,94561,3,3309.55,27.63
,,,,,94561,6,3324.1,27.63
,,,,,94561,9,3372.32,27.63
,,,,,94561,12,3396.96,27.63
,,,,,94565,3,2358.2,6.44
,,,,,94565,6,2396.32,6.44
,,,,,94565,9,2430.06,6.44
,,,,,94565,12,2455.31,6.44
,,,,,94566,3,3051.53,17.76
,,,,,94566,6,3064.72,17.76
,,,,,94566,9,3082.79,17.76
,,,,,94566,12,3098.78,17.76
,,,,,94568,3,3164.6,10.36
,,,,,94568,6,3174.05,10.36
,,,,,94568,9,3184.58,10.36
,,,,,94568,12,3197.46,10.36
,,,,,94577,3,2378.99,12.92
,,,,,94577,6,2392.93,12.92
,,,,,94577,9,2402.13,12.92
,,,,,94577,12,2409.36,12.92
,,,,,94578,3,2377.16,12.32
,,,,,94578,6,2373.78,12.32
,,,,,94578,9,2380.33,12.32
,,,,,94578,12,2386.46,12.32
,,,,,94582,3,3505.68,9.97
,,,,,94582,6,3520.02,9.97
,,,,,94582,9,3538.21,9.97
,,,,,94582,12,3551.01,9.97
,,,,,94583,3,2739.38,14.16
,,,,,94583,6,2772.62,14.16
,,,,,94583,9,2794.54,14.16
,,,,,94583,12,2801.78,14.16
,,,,,94585,3,2472.46,13.99
,,,,,94585,6,2480.73,13.99
,,,,,94585,9,2490.46,13.99
,,,,,94585,12,2511.5,13.99
,,,,,94587,3,2644.91,14.74
,,,,,94587,6,2632.16,14.74
,,,,,94587,9,2654.13,14.74
,,,,,94587,12,2663.4,14.74
,,,,,94588,3,2866.09,13.54
,,,,,94588,6,2875.54,13.54
,,,,,94588,9,2882.97,13.54
,,,,,94588,12,2886.63,13.54
,,,,,94589,3,2627.06,15.23
,,,,,94589,6,2627.42,15.23
,,,,,94589,9,2632.26,15.23
,,,,,94589,12,2648.05,15.23
,,,,,94590,3,2145.91,11.39
,,,,,94590,6,2166.42,11.39
,,,,,94590,9,2182.1,11.39
,,,,,94590,12,2207.53,11.39
,,,,,94591,3,2382.33,15.37
,,,,,94591,6,2418.5,15.37
,,,,,94591,9,2438.81,15.37
,,,,,94591,12,2465.18,15.37
,,,,,94596,3,2747.96,13.38
,,,,,94596,6,2753.85,13.38
,,,,,94596,9,2769.54,13.38
,,,,,94596,12,2773.04,13.38
,,,,,94597,3,2755.88,12.87
,,,,,94597,6,2768.5,12.87
,,,,,94597,9,2775.55,12.87
,,,,,94597,12,2794.09,12.87
,,,,,94598,3,3259.55,26.14
,,,,,94598,6,3281.77,26.14
,,,,,94598,9,3282.15,26.14
,,,,,94598,12,3313.98,26.14
,,,,,94601,3,1943.62,10.78
,,,,,94601,6,1944.17,10.78
,,,,,94601,9,1955.19,10.78
,,,,,94601,12,1948.64,10.78
,,,,,94602,3,2581.51,19.12
,,,,,94602,6,2597.14,19.12
,,,,,94602,9,2596.9,19.12
,,,,,94602,12,2598.85,19.12
,,,,,94603,3,2416.25,24.04
,,,,,94603,6,2412.24,24.04
,,,,,94603,9,2451.58,24.04
,,,,,94603,12,2440.17,24.04
,,,,,94605,3,2561.19,20.56
,,,,,94605,6,2599.04,20.56
,,,,,94605,9,2596.21,20.56
,,,,,94605,12,2587.05,20.56
,,,,,94606,3,2356.74,10.33
,,,,,94606,6,2372.81,10.33
,,,,,94606,9,2362.32,10.33
,,,,,94606,12,2350.86,10.33
,,,,,94607,3,2486.42,18.13
,,,,,94607,6,2525.18,18.13
,,,,,94607,9,2518.42,18.13
,,,,,94607,12,2495.49,18.13
,,,,,94608,3,2718.9,9.81
,,,,,94608,6,2753.19,9.81
,,,,,94608,9,2768.13,9.81
,,,,,94608,12,2772.87,9.81
,,,,,94609,3,2409.88,13.08
,,,,,94609,6,2428.98,13.08
,,,,,94609,9,2424.56,13.08
,,,,,94609,12,2402.16,13.08
,,,,,94610,3,2203.49,8.1
,,,,,94610,6,2208.85,8.1
,,,,,94610,9,2213.01,8.1
,,,,,94610,12,2212.65,8.1
,,,,,94611,3,2661.3,27.45
,,,,,94611,6,2671.58,27.45
,,,,,94611,9,2669.49,27.45
,,,,,94611,12,2660.54,27.45
,,,,,94612,3,2478.73,17.91
,,,,,94612,6,2514.79,17.91
,,,,,94612,9,2477.83,17.91
,,,,,94612,12,2446.41,17.91
,,,,,94618,3,3531.73,19.07
,,,,,94618,6,3528.36,19.07
,,,,,94618,9,3527.96,19.07
,,,,,94618,12,3559.71,19.07
,,,,,94619,3,2752.35,32.67
,,,,,94619,6,2753.02,32.67
,,,,,94619,9,2792.46,32.67
,,,,,94619,12,2787.73,32.67
,,,,,94621,3,2487.85,45.3
,,,,,94621,6,2476.38,45.3
,,,,,94621,9,2482.42,45.3
,,,,,94621,12,2458.02,45.3
,,,,,94702,3,2539.73,20.77
,,,,,94702,6,2572.97,20.77
,,,,,94702,9,2563.21,20.77
,,,,,94702,12,2569.42,20.77
,,,,,94703,3,2556.14,15.95
,,,,,94703,6,2550.73,15.95
,,,,,94703,9,2560.08,15.95
,,,,,94703,12,2550.16,15.95
,,,,,94704,3,2733.94,31.27
,,,,,94704,6,2751.75,31.27
,,,,,94704,9,2783.73,31.27
,,,,,94704,12,2756.4,31.27
,,,,,94705,3,2485.65,37.88
,,,,,94705,6,2458.95,37.88
,,,,,94705,9,2500.28,37.88
,,,,,94705,12,2483.41,37.88
,,,,,94706,3,2956.26,28.35
,,,,,94706,6,2934.66,28.35
,,,,,94706,9,2975.22,28.35
,,,,,94706,12,2969.37,28.35
,,,,,94709,3,2523.6,24.84
,,,,,94709,6,2527.92,24.84
,,,,,94709,9,2534.32,24.84
,,,,,94709,12,2533.36,24.84
,,,,,94710,3,3026.29,33.86
,,,,,94710,6,3018.94,33.86
,,,,,94710,9,3018.32,33.86
,,,,,94710,12,3014.46,33.86
,,,,,94801,3,2398.6,31.54
,,,,,94801,6,2409.87,31.54
,,,,,94801,9,2402.37,31.54
,,,,,94801,12,2409.2,31.54
,,,,,94804,3,2671.79,19.43
,,,,,94804,6,2677.25,19.43
,,,,,94804,9,2705.52,19.43
,,,,,94804,12,2709.72,19.43
,,,,,94806,3,2470.28,11.91
,,,,,94806,6,2472.99,11.91
,,,,,94806,9,2479.93,11.91
,,,,,94806,12,2482.34,11.91
,,,,,94901,3,2971.28,31.94
,,,,,94901,6,2983.36,31.94
,,,,,94901,9,3003.91,31.94
,,,,,94901,12,3002.66,31.94
,,,,,94903,3,3376.54,23.62
,,,,,94903,6,3376.87,23.62
,,,,,94903,9,3386.26,23.62
,,,,,94903,12,3418.13,23.62
,,,,,94920,3,6353.73,88.94
,,,,,94920,6,6584.53,88.94
,,,,,94920,9,6600.2,88.94
,,,,,94920,12,6830.54,88.94
,,,,,94928,3,2403.62,11.87
,,,,,94928,6,2420.61,11.87
,,,,,94928,9,2429.06,11.87
,,,,,94928,12,2441.48,11.87
,,,,,94939,3,3163.71,19.99
,,,,,94939,6,3179.12,19.99
,,,,,94939,9,3154.39,19.99
,,,,,94939,12,3147.6,19.99
,,,,,94941,3,4288.19,38.24
,,,,,94941,6,4296.8,38.24
,,,,,94941,9,4322.92,38.24
,,,,,94941,12,4353.98,38.24
,,,,,94947,3,3662.83,18.31
,,,,,94947,6,3662.84,18.31
,,,,,94947,9,3675.15,18.31
,,,,,94947,12,3645.36,18.31
,,,,,94952,3,2792.31,18.07
,,,,,94952,6,2809.09,18.07
,,,,,94952,9,2823.3,18.07
,,,,,94952,12,2850.82,18.07
,,,,,94954,3,2704.25,12.04
,,,,,94954,6,2726.1,12.04
,,,,,94954,9,2754.42,12.04
,,,,,94954,12,2762.55,12.04
,,,,,94960,3,3868.36,43.98
,,,,,94960,6,4073.03,43.98
,,,,,94960,9,4420.16,43.98
,,,,,94960,12,4680.17,43.98
,,,,,94965,3,3968.99,24.89
,,,,,94965,6,3969.15,24.89
,,,,,94965,9,3975.96,24.89
,,,,,94965,12,3991.78,24.89
,,,,,95003,3,3870.94,53.12
,,,,,95003,6,3904.18,53.12
,,,,,95003,9,3904.78,53.12
,,,,,95003,12,3950.74,53.12
,,,,,95008,3,3149.71,10.12
,,,,,95008,6,3181.14,10.12
,,,,,95008,9,3204.26,10.12
,,,,,95008,12,3213.49,10.12
,,,,,95010,3,3216.36,24.54
,,,,,95010,6,3194.04,24.54
,,,,,95010,9,3310.52,24.54
,,,,,95010,12,3378.86,24.54
,,,,,95014,3,3847.1,14.22
,,,,,95014,6,3867.69,14.22
,,,,,95014,9,3890.21,14.22
,,,,,95014,12,3903.91,14.22
,,,,,95020,3,3158.83,28.31
,,,,,95020,6,3132.15,28.31
,,,,,95020,9,3142.05,28.31
,,,,,95020,12,3182.94,28.31
,,,,,95023,3,2828.17,14.52
,,,,,95023,6,2876.21,14.52
,,,,,95023,9,2868.48,14.52
,,,,,95023,12,2866.61,14.52
,,,,,95030,3,3721,44.48
,,,,,95030,6,3980.05,44.48
,,,,,95030,9,4173.07,44.48
,,,,,95030,12,4262.8,44.48
,,,,,95032,3,3856.03,29.87
,,,,,95032,6,3902,29.87
,,,,,95032,9,3904.78,29.87
,,,,,95032,12,3937.58,29.87
,,,,,95035,3,3272.29,17.48
,,,,,95035,6,3291.62,17.48
,,,,,95035,9,3308.57,17.48
,,,,,95035,12,3325.7,17.48
,,,,,95037,3,3443.86,14
,,,,,95037,6,3472.58,14
,,,,,95037,9,3515.51,14
,,,,,95037,12,3545.7,14
,,,,,95050,3,3330.27,15.38
,,,,,95050,6,3328.94,15.38
,,,,,95050,9,3346.05,15.38
,,,,,95050,12,3357.24,15.38
,,,,,95051,3,3462.85,8.64
,,,,,95051,6,3486.12,8.64
,,,,,95051,9,3495.57,8.64
,,,,,95051,12,3503.59,8.64
,,,,,95054,3,3793.67,17.25
,,,,,95054,6,3799.9,17.25
,,,,,95054,9,3810.72,17.25
,,,,,95054,12,3826.32,17.25
,,,,,95060,3,3634.88,20.53
,,,,,95060,6,3656.82,20.53
,,,,,95060,9,3684.49,20.53
,,,,,95060,12,3706.81,20.53
,,,,,95062,3,3404.72,26.63
,,,,,95062,6,3447.4,26.63
,,,,,95062,9,3467.94,26.63
,,,,,95062,12,3498.85,26.63
,,,,,95070,3,5035.45,57.61
,,,,,95070,6,5022.79,57.61
,,,,,95070,9,5053.46,57.61
,,,,,95070,12,5059.56,57.61
,,,,,95076,3,3238.42,50.41
,,,,,95076,6,3238.83,50.41
,,,,,95076,9,3251.95,50.41
,,,,,95076,12,3254.6,50.41
,,,,,95110,3,3165.85,16.37
,,,,,95110,6,3191.42,16.37
,,,,,95110,9,3211,16.37
,,,,,95110,12,3221.71,16.37
,,,,,95111,3,3422.4,41.36
,,,,,95111,6,3519.41,41.36
,,,,,95111,9,3484.09,41.36
,,,,,95111,12,3512.96,41.36
,,,,,95112,3,2991.28,12.7
,,,,,95112,6,3016.49,12.7
